trip_id,rider_usage_codes,count_code_0,count_code_2,count_code_3
70105002661102-JUNE23,['0'],1,0,0
70105002661116-JUNE23,['0'],1,0,0
70105002661131-JUNE23,['0'],1,0,0
70105002661146-JUNE23,['0'],1,0,0
70105002661200-JUNE23,['0'],1,0,0
70105002661215-JUNE23,['0'],1,0,0
70105002661229-JUNE23,['0'],1,0,0
70105002661244-JUNE23,['0'],1,0,0
70105002661259-JUNE23,['0'],1,0,0
70105002661314-JUNE23,['0'],1,0,0
70105002661329-JUNE23,['0'],1,0,0
70105002661344-JUNE23,['0'],1,0,0
70105002661359-JUNE23,['0'],1,0,0
70105002661414-JUNE23,['0'],1,0,0
70105002661429-JUNE23,['0'],1,0,0
70105002661444-JUNE23,['0'],1,0,0
70105002661459-JUNE23,['0'],1,0,0
70105002661514-JUNE23,['0'],1,0,0
70105002661529-JUNE23,['0'],1,0,0
70105002661544-JUNE23,['0'],1,0,0
70105002661559-JUNE23,['0'],1,0,0
70105002661629-JUNE23,['0'],1,0,0
70105002661644-JUNE23,['0'],1,0,0
70105002661715-JUNE23,['0'],1,0,0
70105002661731-JUNE23,['0'],1,0,0
70105002661801-JUNE23,['0'],1,0,0
70105002661901-JUNE23,['0'],1,0,0
70105002661928-JUNE23,['0'],1,0,0
70105002662026-JUNE23,['0'],1,0,0
70105002662154-JUNE23,['0'],1,0,0
70105002672439-JUNE23,['0'],1,0,0
70105002672539-JUNE23,['0'],1,0,0
70105002672639-JUNE23,['0'],1,0,0
70105002672739-JUNE23,['0'],1,0,0
70105002691614-JUNE23,['0'],1,0,0
70105002691659-JUNE23,['0'],1,0,0
70105002691746-JUNE23,['0'],1,0,0
70105002691817-JUNE23,['0'],1,0,0
70105002691838-JUNE23,['0'],1,0,0
70105002691956-JUNE23,['0'],1,0,0
70105002692104-JUNE23,['0'],1,0,0
70105002692249-JUNE23,['0'],1,0,0
70105002692341-JUNE23,['0'],1,0,0
70106000670429-JUNE23,['0'],1,0,0
70106000670517-JUNE23,['0'],1,0,0
70106000670556-JUNE23,['0'],1,0,0
70106000670636-JUNE23,['0'],1,0,0
70106000670715-JUNE23,['0'],1,0,0
70106000670755-JUNE23,['0'],1,0,0
70106000670835-JUNE23,['0'],1,0,0
70106000670914-JUNE23,['0'],1,0,0
70106000670954-JUNE23,['0'],1,0,0
70106000671032-JUNE23,['0'],1,0,0
70106000671112-JUNE23,['0'],1,0,0
70106000671152-JUNE23,['0'],1,0,0
70106000671232-JUNE23,['0'],1,0,0
70106000671312-JUNE23,['0'],1,0,0
70106000671352-JUNE23,['0'],1,0,0
70106000671432-JUNE23,['0'],1,0,0
70106000671512-JUNE23,['0'],1,0,0
70106000671552-JUNE23,['0'],1,0,0
70106000671632-JUNE23,['0'],1,0,0
70106000671712-JUNE23,['0'],1,0,0
70106000671758-JUNE23,['0'],1,0,0
70106000671843-JUNE23,['0'],1,0,0
70106000671928-JUNE23,['0'],1,0,0
70106000672016-JUNE23,['0'],1,0,0
70106000682102-JUNE23,['0'],1,0,0
70106000682147-JUNE23,['0'],1,0,0
70106000682232-JUNE23,['0'],1,0,0
70106000682317-JUNE23,['0'],1,0,0
70106000682410-JUNE23,['0'],1,0,0
70106000690539-JUNE23,['0'],1,0,0
70106000690617-JUNE23,['0'],1,0,0
70106000690655-JUNE23,['0'],1,0,0
70106000690734-JUNE23,['0'],1,0,0
70106000690811-JUNE23,['0'],1,0,0
70106000690851-JUNE23,['0'],1,0,0
70106000690928-JUNE23,['0'],1,0,0
70106000691007-JUNE23,['0'],1,0,0
70106000691046-JUNE23,['0'],1,0,0
70106000691125-JUNE23,['0'],1,0,0
70106000691204-JUNE23,['0'],1,0,0
70106000691244-JUNE23,['0'],1,0,0
70106000691324-JUNE23,['0'],1,0,0
70106000691404-JUNE23,['0'],1,0,0
70106000691444-JUNE23,['0'],1,0,0
70106000691524-JUNE23,['0'],1,0,0
70106000691604-JUNE23,['0'],1,0,0
70106000691645-JUNE23,['0'],1,0,0
70106000691726-JUNE23,['0'],1,0,0
70106000691808-JUNE23,['0'],1,0,0
70106000691851-JUNE23,['0'],1,0,0
70106000691933-JUNE23,['0'],1,0,0
70106000692015-JUNE23,['0'],1,0,0
70106000692104-JUNE23,['0'],1,0,0
70106000692150-JUNE23,['0'],1,0,0
70106000700509-JUNE23,['0'],1,0,0
70106000702245-JUNE23,['0'],1,0,0
70106000702330-JUNE23,['0'],1,0,0
70106000710351-JUNE23,['0'],1,0,0
70106000710431-JUNE23,['0'],1,0,0
70134000030715-JUNE23,['0'],1,0,0
70134000030804-JUNE23,['0'],1,0,0
70134000030848-JUNE23,['0'],1,0,0
70134000030932-JUNE23,['0'],1,0,0
70134000031016-JUNE23,['0'],1,0,0
70134000031101-JUNE23,['0'],1,0,0
70134000031144-JUNE23,['0'],1,0,0
70134000031228-JUNE23,['0'],1,0,0
70134000031313-JUNE23,['0'],1,0,0
70134000031355-JUNE23,['0'],1,0,0
70134000031438-JUNE23,['0'],1,0,0
70134000031518-JUNE23,['0'],1,0,0
70134000031603-JUNE23,['0'],1,0,0
70134000031648-JUNE23,['0'],1,0,0
70134000031736-JUNE23,['0'],1,0,0
70134000031830-JUNE23,['0'],1,0,0
70134000031918-JUNE23,['0'],1,0,0
70134000032003-JUNE23,['0'],1,0,0
70134000032103-JUNE23,['0'],1,0,0
70150001960441-JUNE23,['0'],1,0,0
70150001960520-JUNE23,['0'],1,0,0
70150001960553-JUNE23,['0'],1,0,0
70150001960625-JUNE23,['0'],1,0,0
70150001960655-JUNE23,['0'],1,0,0
70150001960725-JUNE23,['0'],1,0,0
70150001960753-JUNE23,['0'],1,0,0
70150001960822-JUNE23,['0'],1,0,0
70150001960851-JUNE23,['0'],1,0,0
70150001960920-JUNE23,['0'],1,0,0
70150001960950-JUNE23,['0'],1,0,0
70150001961019-JUNE23,['0'],1,0,0
70150001961049-JUNE23,['0'],1,0,0
70150001961118-JUNE23,['0'],1,0,0
70150001961148-JUNE23,['0'],1,0,0
70150001961218-JUNE23,['0'],1,0,0
70150001961248-JUNE23,['0'],1,0,0
70150001961318-JUNE23,['0'],1,0,0
70150001961348-JUNE23,['0'],1,0,0
70150001961418-JUNE23,['0'],1,0,0
70150001961448-JUNE23,['0'],1,0,0
70150001961518-JUNE23,['0'],1,0,0
70150001961548-JUNE23,['0'],1,0,0
70150001961618-JUNE23,['0'],1,0,0
70150001961648-JUNE23,['0'],1,0,0
70150001961718-JUNE23,['0'],1,0,0
70150001961750-JUNE23,['0'],1,0,0
70150001961821-JUNE23,['0'],1,0,0
70150001961851-JUNE23,['0'],1,0,0
70150001961924-JUNE23,['0'],1,0,0
70150001961955-JUNE23,['0'],1,0,0
70150001962026-JUNE23,['0'],1,0,0
70150001962102-JUNE23,['0'],1,0,0
70150001962139-JUNE23,['0'],1,0,0
70150001962213-JUNE23,['0'],1,0,0
70150001982423-JUNE23,['0'],1,0,0
70150001982523-JUNE23,['0'],1,0,0
70150001982623-JUNE23,['0'],1,0,0
70150001982723-JUNE23,['0'],1,0,0
70150001982823-JUNE23,['0'],1,0,0
70150002002353-JUNE23,['0'],1,0,0
70150002002445-JUNE23,['0'],1,0,0
70150002002545-JUNE23,['0'],1,0,0
70150002002645-JUNE23,['0'],1,0,0
70150002002745-JUNE23,['0'],1,0,0
70150002012302-JUNE23,['0'],1,0,0
70166000330543-JUNE23,['0'],1,0,0
70166000330613-JUNE23,['0'],1,0,0
70166000330643-JUNE23,['0'],1,0,0
70166000330713-JUNE23,['0'],1,0,0
70166000330741-JUNE23,['0'],1,0,0
70166000330811-JUNE23,['0'],1,0,0
70166000330841-JUNE23,['0'],1,0,0
70166000330910-JUNE23,['0'],1,0,0
70166000330940-JUNE23,['0'],1,0,0
70166000331010-JUNE23,['0'],1,0,0
70166000331039-JUNE23,['0'],1,0,0
70166000331108-JUNE23,['0'],1,0,0
70166000331137-JUNE23,['0'],1,0,0
70166000331207-JUNE23,['0'],1,0,0
70166000331237-JUNE23,['0'],1,0,0
70166000331306-JUNE23,['0'],1,0,0
70166000331336-JUNE23,['0'],1,0,0
70166000331406-JUNE23,['0'],1,0,0
70166000331436-JUNE23,['0'],1,0,0
70166000331506-JUNE23,['0'],1,0,0
70166000331536-JUNE23,['0'],1,0,0
70166000331606-JUNE23,['0'],1,0,0
70166000331636-JUNE23,['0'],1,0,0
70166000331706-JUNE23,['0'],1,0,0
70166000331736-JUNE23,['0'],1,0,0
70166000331806-JUNE23,['0'],1,0,0
70166000331837-JUNE23,['0'],1,0,0
70166000331908-JUNE23,['0'],1,0,0
70166000331939-JUNE23,['0'],1,0,0
70166000332010-JUNE23,['0'],1,0,0
70166000332115-JUNE23,['0'],1,0,0
70166000332149-JUNE23,['0'],1,0,0
70166000332235-JUNE23,['0'],1,0,0
70166000860536-JUNE23,['0'],1,0,0
70166000860605-JUNE23,['0'],1,0,0
70166000860634-JUNE23,['0'],1,0,0
70166000860703-JUNE23,['0'],1,0,0
70166000860733-JUNE23,['0'],1,0,0
70166000860801-JUNE23,['0'],1,0,0
70166000860830-JUNE23,['0'],1,0,0
70166000860900-JUNE23,['0'],1,0,0
70166000860930-JUNE23,['0'],1,0,0
70166000860959-JUNE23,['0'],1,0,0
70166000861029-JUNE23,['0'],1,0,0
70166000861057-JUNE23,['0'],1,0,0
70166000861127-JUNE23,['0'],1,0,0
70166000861157-JUNE23,['0'],1,0,0
70166000861227-JUNE23,['0'],1,0,0
70166000861257-JUNE23,['0'],1,0,0
70166000861327-JUNE23,['0'],1,0,0
70166000861357-JUNE23,['0'],1,0,0
70166000861427-JUNE23,['0'],1,0,0
70166000861457-JUNE23,['0'],1,0,0
70166000861528-JUNE23,['0'],1,0,0
70166000861559-JUNE23,['0'],1,0,0
70166000861629-JUNE23,['0'],1,0,0
70166000861659-JUNE23,['0'],1,0,0
70166000861730-JUNE23,['0'],1,0,0
70166000861801-JUNE23,['0'],1,0,0
70166000861832-JUNE23,['0'],1,0,0
70166000861902-JUNE23,['0'],1,0,0
70166000861932-JUNE23,['0'],1,0,0
70166000862005-JUNE23,['0'],1,0,0
70166000862042-JUNE23,['0'],1,0,0
70166000862127-JUNE23,['0'],1,0,0
70166000862212-JUNE23,['0'],1,0,0
70166001202043-JUNE23,['0'],1,0,0
70180002430459-JUNE23,['0'],1,0,0
70180002430527-JUNE23,['0'],1,0,0
70180002430552-JUNE23,['0'],1,0,0
70180002430612-JUNE23,['0'],1,0,0
70180002430632-JUNE23,['0'],1,0,0
70180002430650-JUNE23,['0'],1,0,0
70180002430705-JUNE23,['0'],1,0,0
70180002430721-JUNE23,['0'],1,0,0
70180002430737-JUNE23,['0'],1,0,0
70180002430751-JUNE23,['0'],1,0,0
70180002430802-JUNE23,['0'],1,0,0
70180002430814-JUNE23,['0'],1,0,0
70180002430826-JUNE23,['0'],1,0,0
70180002430838-JUNE23,['0'],1,0,0
70180002430850-JUNE23,['0'],1,0,0
70180002430900-JUNE23,['0'],1,0,0
70180002430912-JUNE23,['0'],1,0,0
70180002430924-JUNE23,['0'],1,0,0
70180002430936-JUNE23,['0'],1,0,0
70180002430948-JUNE23,['0'],1,0,0
70180002430959-JUNE23,['0'],1,0,0
70180002431011-JUNE23,['0'],1,0,0
70180002431023-JUNE23,['0'],1,0,0
70180002431035-JUNE23,['0'],1,0,0
70180002431047-JUNE23,['0'],1,0,0
70180002431059-JUNE23,['0'],1,0,0
70180002431111-JUNE23,['0'],1,0,0
70180002431123-JUNE23,['0'],1,0,0
70180002431134-JUNE23,['0'],1,0,0
70180002431146-JUNE23,['0'],1,0,0
70180002431157-JUNE23,['0'],1,0,0
70180002431209-JUNE23,['0'],1,0,0
70180002431221-JUNE23,['0'],1,0,0
70180002431233-JUNE23,['0'],1,0,0
70180002431245-JUNE23,['0'],1,0,0
70180002431257-JUNE23,['0'],1,0,0
70180002431309-JUNE23,['0'],1,0,0
70180002431321-JUNE23,['0'],1,0,0
70180002431333-JUNE23,['0'],1,0,0
70180002431345-JUNE23,['0'],1,0,0
70180002431357-JUNE23,['0'],1,0,0
70180002431409-JUNE23,['0'],1,0,0
70180002431421-JUNE23,['0'],1,0,0
70180002431433-JUNE23,['0'],1,0,0
70180002431445-JUNE23,['0'],1,0,0
70180002431457-JUNE23,['0'],1,0,0
70180002431509-JUNE23,['0'],1,0,0
70180002431521-JUNE23,['0'],1,0,0
70180002431533-JUNE23,['0'],1,0,0
70180002431545-JUNE23,['0'],1,0,0
70180002431557-JUNE23,['0'],1,0,0
70180002431609-JUNE23,['0'],1,0,0
70180002431621-JUNE23,['0'],1,0,0
70180002431633-JUNE23,['0'],1,0,0
70180002431645-JUNE23,['0'],1,0,0
70180002431657-JUNE23,['0'],1,0,0
70180002431709-JUNE23,['0'],1,0,0
70180002431721-JUNE23,['0'],1,0,0
70180002431733-JUNE23,['0'],1,0,0
70180002431745-JUNE23,['0'],1,0,0
70180002431758-JUNE23,['0'],1,0,0
70180002431813-JUNE23,['0'],1,0,0
70180002431828-JUNE23,['0'],1,0,0
70180002431848-JUNE23,['0'],1,0,0
70180002431914-JUNE23,['0'],1,0,0
70180002431942-JUNE23,['0'],1,0,0
70180002432007-JUNE23,['0'],1,0,0
70180002432035-JUNE23,['0'],1,0,0
70180002432105-JUNE23,['0'],1,0,0
70180002432138-JUNE23,['0'],1,0,0
70180002442211-JUNE23,['0'],1,0,0
70180002442316-JUNE23,['0'],1,0,0
70180002442817-JUNE23,['0'],1,0,0
70180002452243-JUNE23,['0'],1,0,0
70180002462417-JUNE23,['0'],1,0,0
70180002462517-JUNE23,['0'],1,0,0
70180002462617-JUNE23,['0'],1,0,0
70180002462717-JUNE23,['0'],1,0,0
70180002502416-JUNE23,['0'],1,0,0
70180002502516-JUNE23,['0'],1,0,0
70180002502616-JUNE23,['0'],1,0,0
70180002502716-JUNE23,['0'],1,0,0
70180002502816-JUNE23,['0'],1,0,0
70180002510509-JUNE23,['0'],1,0,0
70180002510539-JUNE23,['0'],1,0,0
70180002510606-JUNE23,['0'],1,0,0
70180002510624-JUNE23,['0'],1,0,0
70180002510641-JUNE23,['0'],1,0,0
70180002510658-JUNE23,['0'],1,0,0
70180002510715-JUNE23,['0'],1,0,0
70180002510728-JUNE23,['0'],1,0,0
70180002510738-JUNE23,['0'],1,0,0
70180002510750-JUNE23,['0'],1,0,0
70180002510801-JUNE23,['0'],1,0,0
70180002510813-JUNE23,['0'],1,0,0
70180002510822-JUNE23,['0'],1,0,0
70180002510832-JUNE23,['0'],1,0,0
70180002510843-JUNE23,['0'],1,0,0
70180002510854-JUNE23,['0'],1,0,0
70180002510906-JUNE23,['0'],1,0,0
70180002510918-JUNE23,['0'],1,0,0
70180002510930-JUNE23,['0'],1,0,0
70180002510941-JUNE23,['0'],1,0,0
70180002510952-JUNE23,['0'],1,0,0
70180002511003-JUNE23,['0'],1,0,0
70180002511015-JUNE23,['0'],1,0,0
70180002511027-JUNE23,['0'],1,0,0
70180002511038-JUNE23,['0'],1,0,0
70180002511048-JUNE23,['0'],1,0,0
70180002511100-JUNE23,['0'],1,0,0
70180002511112-JUNE23,['0'],1,0,0
70180002511122-JUNE23,['0'],1,0,0
70180002511134-JUNE23,['0'],1,0,0
70180002511146-JUNE23,['0'],1,0,0
70180002511157-JUNE23,['0'],1,0,0
70180002511209-JUNE23,['0'],1,0,0
70180002511220-JUNE23,['0'],1,0,0
70180002511233-JUNE23,['0'],1,0,0
70180002511244-JUNE23,['0'],1,0,0
70180002511256-JUNE23,['0'],1,0,0
70180002511308-JUNE23,['0'],1,0,0
70180002511320-JUNE23,['0'],1,0,0
70180002511332-JUNE23,['0'],1,0,0
70180002511344-JUNE23,['0'],1,0,0
70180002511354-JUNE23,['0'],1,0,0
70180002511404-JUNE23,['0'],1,0,0
70180002511414-JUNE23,['0'],1,0,0
70180002511424-JUNE23,['0'],1,0,0
70180002511434-JUNE23,['0'],1,0,0
70180002511444-JUNE23,['0'],1,0,0
70180002511453-JUNE23,['0'],1,0,0
70180002511503-JUNE23,['0'],1,0,0
70180002511513-JUNE23,['0'],1,0,0
70180002511523-JUNE23,['0'],1,0,0
70180002511533-JUNE23,['0'],1,0,0
70180002511543-JUNE23,['0'],1,0,0
70180002511556-JUNE23,['0'],1,0,0
70180002511608-JUNE23,['0'],1,0,0
70180002511620-JUNE23,['0'],1,0,0
70180002511632-JUNE23,['0'],1,0,0
70180002511644-JUNE23,['0'],1,0,0
70180002511657-JUNE23,['0'],1,0,0
70180002511710-JUNE23,['0'],1,0,0
70180002511723-JUNE23,['0'],1,0,0
70180002511736-JUNE23,['0'],1,0,0
70180002511749-JUNE23,['0'],1,0,0
70180002511804-JUNE23,['0'],1,0,0
70180002511821-JUNE23,['0'],1,0,0
70180002511836-JUNE23,['0'],1,0,0
70180002511854-JUNE23,['0'],1,0,0
70180002511917-JUNE23,['0'],1,0,0
70180002511940-JUNE23,['0'],1,0,0
70180002512006-JUNE23,['0'],1,0,0
70180002512034-JUNE23,['0'],1,0,0
70180002512135-JUNE23,['0'],1,0,0
70180002512240-JUNE23,['0'],1,0,0
70180002522103-JUNE23,['0'],1,0,0
70180002522206-JUNE23,['0'],1,0,0
70180002522309-JUNE23,['0'],1,0,0
70206001790611-JUNE23,['2'],0,1,0
70206001800621-JUNE23,['2'],0,1,0
70206001800647-JUNE23,['2'],0,1,0
70206001800717-JUNE23,['2'],0,1,0
70206001800743-JUNE23,['2'],0,1,0
70206001800803-JUNE23,['2'],0,1,0
70206001800823-JUNE23,['2'],0,1,0
70206001800841-JUNE23,['2'],0,1,0
70206001800901-JUNE23,['2'],0,1,0
70206001800921-JUNE23,['2'],0,1,0
70206001800943-JUNE23,['2'],0,1,0
70206001801005-JUNE23,['2'],0,1,0
70206001801025-JUNE23,['2'],0,1,0
70206001801044-JUNE23,['2'],0,1,0
70206001801103-JUNE23,['2'],0,1,0
70206001801123-JUNE23,['2'],0,1,0
70206001801143-JUNE23,['2'],0,1,0
70206001801203-JUNE23,['2'],0,1,0
70206001801222-JUNE23,['2'],0,1,0
70206001801241-JUNE23,['2'],0,1,0
70206001801301-JUNE23,['2'],0,1,0
70206001801321-JUNE23,['2'],0,1,0
70206001801341-JUNE23,['2'],0,1,0
70206001801401-JUNE23,['2'],0,1,0
70206001801422-JUNE23,['2'],0,1,0
70206001801443-JUNE23,['2'],0,1,0
70206001801504-JUNE23,['2'],0,1,0
70206001801524-JUNE23,['2'],0,1,0
70206001801544-JUNE23,['2'],0,1,0
70206001801604-JUNE23,['2'],0,1,0
70206001801624-JUNE23,['2'],0,1,0
70206001801644-JUNE23,['2'],0,1,0
70206001801706-JUNE23,['2'],0,1,0
70206001801726-JUNE23,['2'],0,1,0
70206001801747-JUNE23,['2'],0,1,0
70206001801815-JUNE23,['2'],0,1,0
70206001801845-JUNE23,['2'],0,1,0
70206001801917-JUNE23,['2'],0,1,0
70206001801953-JUNE23,['2'],0,1,0
70206001802040-JUNE23,['2'],0,1,0
70206001802133-JUNE23,['2'],0,1,0
70206001802232-JUNE23,['2'],0,1,0
70206001802330-JUNE23,['2'],0,1,0
70210003300654-JUNE23,['0'],1,0,0
70210003300716-JUNE23,['0'],1,0,0
70210003300736-JUNE23,['0'],1,0,0
70210003300755-JUNE23,['0'],1,0,0
70210003300815-JUNE23,['0'],1,0,0
70210003300834-JUNE23,['0'],1,0,0
70210003300854-JUNE23,['0'],1,0,0
70210003300914-JUNE23,['0'],1,0,0
70210003300933-JUNE23,['0'],1,0,0
70210003300953-JUNE23,['0'],1,0,0
70210003301012-JUNE23,['0'],1,0,0
70210003301032-JUNE23,['0'],1,0,0
70210003301052-JUNE23,['0'],1,0,0
70210003301112-JUNE23,['0'],1,0,0
70210003301131-JUNE23,['0'],1,0,0
70210003301151-JUNE23,['0'],1,0,0
70210003301211-JUNE23,['0'],1,0,0
70210003301230-JUNE23,['0'],1,0,0
70210003301250-JUNE23,['0'],1,0,0
70210003301310-JUNE23,['0'],1,0,0
70210003301330-JUNE23,['0'],1,0,0
70210003301350-JUNE23,['0'],1,0,0
70210003301410-JUNE23,['0'],1,0,0
70210003301430-JUNE23,['0'],1,0,0
70210003301450-JUNE23,['0'],1,0,0
70210003301510-JUNE23,['0'],1,0,0
70210003301530-JUNE23,['0'],1,0,0
70210003301551-JUNE23,['0'],1,0,0
70210003301611-JUNE23,['0'],1,0,0
70210003301631-JUNE23,['0'],1,0,0
70210003301651-JUNE23,['0'],1,0,0
70210003301711-JUNE23,['0'],1,0,0
70210003301731-JUNE23,['0'],1,0,0
70210003301751-JUNE23,['0'],1,0,0
70210003340626-JUNE23,['0'],1,0,0
70210003340645-JUNE23,['0'],1,0,0
70210003340705-JUNE23,['0'],1,0,0
70210003340725-JUNE23,['0'],1,0,0
70210003340745-JUNE23,['0'],1,0,0
70210003340805-JUNE23,['0'],1,0,0
70210003340822-JUNE23,['0'],1,0,0
70210003340842-JUNE23,['0'],1,0,0
70210003340900-JUNE23,['0'],1,0,0
70210003340919-JUNE23,['0'],1,0,0
70210003340938-JUNE23,['0'],1,0,0
70210003340956-JUNE23,['0'],1,0,0
70210003341016-JUNE23,['0'],1,0,0
70210003341036-JUNE23,['0'],1,0,0
70210003341055-JUNE23,['0'],1,0,0
70210003341114-JUNE23,['0'],1,0,0
70210003341134-JUNE23,['0'],1,0,0
70210003341154-JUNE23,['0'],1,0,0
70210003341214-JUNE23,['0'],1,0,0
70210003341233-JUNE23,['0'],1,0,0
70210003341253-JUNE23,['0'],1,0,0
70210003341313-JUNE23,['0'],1,0,0
70210003341333-JUNE23,['0'],1,0,0
70210003341353-JUNE23,['0'],1,0,0
70210003341413-JUNE23,['0'],1,0,0
70210003341432-JUNE23,['0'],1,0,0
70210003341452-JUNE23,['0'],1,0,0
70210003341512-JUNE23,['0'],1,0,0
70210003341533-JUNE23,['0'],1,0,0
70210003341553-JUNE23,['0'],1,0,0
70210003341614-JUNE23,['0'],1,0,0
70217003170505-JUNE23,['0'],1,0,0
70217003170540-JUNE23,['0'],1,0,0
70217003170610-JUNE23,['0'],1,0,0
70217003170634-JUNE23,['0'],1,0,0
70217003170653-JUNE23,['0'],1,0,0
70217003170713-JUNE23,['0'],1,0,0
70217003170732-JUNE23,['0'],1,0,0
70217003170749-JUNE23,['0'],1,0,0
70217003170805-JUNE23,['0'],1,0,0
70217003170819-JUNE23,['0'],1,0,0
70217003170834-JUNE23,['0'],1,0,0
70217003170848-JUNE23,['0'],1,0,0
70217003170902-JUNE23,['0'],1,0,0
70217003170916-JUNE23,['0'],1,0,0
70217003170930-JUNE23,['0'],1,0,0
70217003170943-JUNE23,['0'],1,0,0
70217003170958-JUNE23,['0'],1,0,0
70217003171013-JUNE23,['0'],1,0,0
70217003171027-JUNE23,['0'],1,0,0
70217003171042-JUNE23,['0'],1,0,0
70217003171057-JUNE23,['0'],1,0,0
70217003171112-JUNE23,['0'],1,0,0
70217003171126-JUNE23,['0'],1,0,0
70217003171141-JUNE23,['0'],1,0,0
70217003171156-JUNE23,['0'],1,0,0
70217003171211-JUNE23,['0'],1,0,0
70217003171224-JUNE23,['0'],1,0,0
70217003171239-JUNE23,['0'],1,0,0
70217003171253-JUNE23,['0'],1,0,0
70217003171308-JUNE23,['0'],1,0,0
70217003171323-JUNE23,['0'],1,0,0
70217003171338-JUNE23,['0'],1,0,0
70217003171353-JUNE23,['0'],1,0,0
70217003171408-JUNE23,['0'],1,0,0
70217003171423-JUNE23,['0'],1,0,0
70217003171438-JUNE23,['0'],1,0,0
70217003171453-JUNE23,['0'],1,0,0
70217003171508-JUNE23,['0'],1,0,0
70217003171523-JUNE23,['0'],1,0,0
70217003171538-JUNE23,['0'],1,0,0
70217003171553-JUNE23,['0'],1,0,0
70217003171608-JUNE23,['0'],1,0,0
70217003171623-JUNE23,['0'],1,0,0
70217003171639-JUNE23,['0'],1,0,0
70217003171655-JUNE23,['0'],1,0,0
70217003171710-JUNE23,['0'],1,0,0
70217003171725-JUNE23,['0'],1,0,0
70217003171740-JUNE23,['0'],1,0,0
70217003171755-JUNE23,['0'],1,0,0
70217003171810-JUNE23,['0'],1,0,0
70217003171825-JUNE23,['0'],1,0,0
70217003171845-JUNE23,['0'],1,0,0
70217003171906-JUNE23,['0'],1,0,0
70217003171928-JUNE23,['0'],1,0,0
70217003171948-JUNE23,['0'],1,0,0
70217003172013-JUNE23,['0'],1,0,0
70217003172038-JUNE23,['0'],1,0,0
70217003172103-JUNE23,['0'],1,0,0
70217003172130-JUNE23,['0'],1,0,0
70217003172155-JUNE23,['0'],1,0,0
70217003210305-JUNE23,['0'],1,0,0
70217003212605-JUNE23,['0'],1,0,0
70217003222106-JUNE23,['0'],1,0,0
70217003222139-JUNE23,['0'],1,0,0
70217003222210-JUNE23,['0'],1,0,0
70217003222247-JUNE23,['0'],1,0,0
70217003222318-JUNE23,['0'],1,0,0
70217003222355-JUNE23,['0'],1,0,0
70217003222428-JUNE23,['0'],1,0,0
70217003222458-JUNE23,['0'],1,0,0
70217003230527-JUNE23,['0'],1,0,0
70217003230555-JUNE23,['0'],1,0,0
70217003230615-JUNE23,['0'],1,0,0
70217003230634-JUNE23,['0'],1,0,0
70217003230648-JUNE23,['0'],1,0,0
70217003230702-JUNE23,['0'],1,0,0
70217003230717-JUNE23,['0'],1,0,0
70217003230732-JUNE23,['0'],1,0,0
70217003230747-JUNE23,['0'],1,0,0
70217003230802-JUNE23,['0'],1,0,0
70217003230817-JUNE23,['0'],1,0,0
70217003230831-JUNE23,['0'],1,0,0
70217003230844-JUNE23,['0'],1,0,0
70217003230858-JUNE23,['0'],1,0,0
70217003230913-JUNE23,['0'],1,0,0
70217003230927-JUNE23,['0'],1,0,0
70217003230941-JUNE23,['0'],1,0,0
70217003230956-JUNE23,['0'],1,0,0
70217003231011-JUNE23,['0'],1,0,0
70217003231024-JUNE23,['0'],1,0,0
70217003231038-JUNE23,['0'],1,0,0
70217003231052-JUNE23,['0'],1,0,0
70217003231107-JUNE23,['0'],1,0,0
70217003231121-JUNE23,['0'],1,0,0
70217003231136-JUNE23,['0'],1,0,0
70217003231150-JUNE23,['0'],1,0,0
70217003231205-JUNE23,['0'],1,0,0
70217003231220-JUNE23,['0'],1,0,0
70217003231234-JUNE23,['0'],1,0,0
70217003231248-JUNE23,['0'],1,0,0
70217003231303-JUNE23,['0'],1,0,0
70217003231318-JUNE23,['0'],1,0,0
70217003231333-JUNE23,['0'],1,0,0
70217003231348-JUNE23,['0'],1,0,0
70217003231403-JUNE23,['0'],1,0,0
70217003231418-JUNE23,['0'],1,0,0
70217003231433-JUNE23,['0'],1,0,0
70217003231448-JUNE23,['0'],1,0,0
70217003231503-JUNE23,['0'],1,0,0
70217003231518-JUNE23,['0'],1,0,0
70217003231534-JUNE23,['0'],1,0,0
70217003231549-JUNE23,['0'],1,0,0
70217003231604-JUNE23,['0'],1,0,0
70217003231619-JUNE23,['0'],1,0,0
70217003231635-JUNE23,['0'],1,0,0
70217003231650-JUNE23,['0'],1,0,0
70217003231705-JUNE23,['0'],1,0,0
70217003231720-JUNE23,['0'],1,0,0
70217003231737-JUNE23,['0'],1,0,0
70217003231754-JUNE23,['0'],1,0,0
70217003231809-JUNE23,['0'],1,0,0
70217003231824-JUNE23,['0'],1,0,0
70217003231840-JUNE23,['0'],1,0,0
70217003231858-JUNE23,['0'],1,0,0
70217003231915-JUNE23,['0'],1,0,0
70217003231933-JUNE23,['0'],1,0,0
70217003231952-JUNE23,['0'],1,0,0
70217003232010-JUNE23,['0'],1,0,0
70217003232028-JUNE23,['0'],1,0,0
70217003232048-JUNE23,['0'],1,0,0
70217003250401-JUNE23,['0'],1,0,0
70217003250448-JUNE23,['0'],1,0,0
70217003300428-JUNE23,['0'],1,0,0
